CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Cluster,Cluster_Name,PC1,PC2,DBSCAN_Label,Ward_Label,IQR_flag,ZScore_flag,IF_flag,MAHA_flag,LOF_flag,DBSCAN_flag,UNI_flag,MV_flag,Composite_Anomaly_Score,UniMV_Segment,Anomaly_Class,Max_Abs_Z,HighBal_Churn_flag,IF_score,MAHA_dist2,Age_Band,Balance_Band,Active_Status,Churn_Status
643,Spain,Female,45,9,150840.03,2,1,0,155516.35,0,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,-0.2511,1.1966,1,2,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.378685672134612,0,-0.4812,7.55,Middle-aged (31-45),Above ceiling (>100K),Inactive,Retained
698,Germany,Male,55,8,155059.1,2,1,1,144584.29,0,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,-0.4411,0.3954,1,2,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.533114102013669,0,-0.5069,10.287,Senior (46-60),Above ceiling (>100K),Active,Retained
496,France,Female,29,4,0.0,2,1,0,164806.89,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.5132,0.6906,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.5988748344888453,0,-0.4935,6.629,Young adult (18-30),Zero balance,Inactive,Retained
597,France,Male,44,8,78128.13,2,0,1,109153.04,0,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,0.5345,0.3357,1,2,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.03290776479748,0,-0.4592,3.228,Middle-aged (31-45),Insured (0-100K),Active,Retained
603,Germany,Male,46,4,98899.76,2,1,1,86190.34,0,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,0.194,-0.7601,1,2,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,0.8077365626180215,0,-0.4564,3.088,Senior (46-60),Insured (0-100K),Active,Retained
655,Spain,Male,37,1,0.0,1,1,1,106040.97,0,2,Zero-Balance Multi-Product France-Skew Loyalist,0.1598,-0.7539,0,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.3875375865624426,0,-0.4732,5.827,Middle-aged (31-45),Zero balance,Active,Retained
431,France,Male,63,6,160982.89,1,1,1,168008.17,0,1,High-Balance Single-Product France-Skew Watchlist,-1.8959,-0.2843,0,0,1,0,1,0,1,0,1,1,2,Both families,B: Rare Valid — Statistically Unusual Pattern,2.2959428276240823,0,-0.5707,16.428,Elderly (60+),Above ceiling (>100K),Active,Retained
620,France,Female,70,3,87926.24,2,1,0,33350.26,1,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,-0.0185,-2.6693,-1,0,1,0,0,0,0,1,1,0,2,Univariate only,C: Risk Signal — Density Outlier + Churned,2.9634179625331942,0,-0.5571,17.258,Elderly (60+),Insured (0-100K),Inactive,Churned
782,France,Female,35,4,0.0,1,1,1,119565.34,0,2,Zero-Balance Multi-Product France-Skew Loyalist,0.2723,0.1972,0,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.3603030188550596,0,-0.4883,6.194,Middle-aged (31-45),Zero balance,Active,Retained
581,Spain,Male,46,2,79385.21,2,0,0,188492.82,0,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,0.3728,-0.0939,1,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.537232533544506,0,-0.4971,6.296,Senior (46-60),Insured (0-100K),Inactive,Retained
553,Germany,Male,53,5,127997.83,1,1,0,165378.66,1,1,High-Balance Single-Product France-Skew Watchlist,-1.401,0.0706,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.3424069206110656,1,-0.4818,6.133,Senior (46-60),Above ceiling (>100K),Inactive,Churned
658,France,Male,44,2,168396.34,1,1,1,14178.73,0,1,High-Balance Single-Product France-Skew Watchlist,-1.8056,-1.5691,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.493915311263852,0,-0.5125,5.963,Middle-aged (31-45),Above ceiling (>100K),Active,Retained
686,Germany,Male,43,2,134896.03,1,1,1,97847.05,0,1,High-Balance Single-Product France-Skew Watchlist,-1.402,-0.67,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.0417596792253108,0,-0.4439,2.715,Middle-aged (31-45),Above ceiling (>100K),Active,Retained
539,Spain,Male,36,6,0.0,3,1,1,118959.64,0,2,Zero-Balance Multi-Product France-Skew Loyalist,2.6705,0.1674,-1,2,0,0,0,0,0,1,0,0,1,Neither,B: Rare Valid — Statistically Unusual Pattern,2.52705661927622,0,-0.5328,9.934,Middle-aged (31-45),Zero balance,Active,Retained
685,France,Female,50,6,94238.75,2,1,1,50664.07,1,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,0.2461,-0.8721,1,2,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.0563461485071606,0,-0.461,4.675,Senior (46-60),Insured (0-100K),Active,Churned
850,France,Male,29,1,0.0,2,0,0,152996.89,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.4964,0.2571,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,2.063883767202561,0,-0.5409,9.752,Young adult (18-30),Zero balance,Inactive,Retained
763,Spain,Female,39,7,0.0,2,1,0,19458.75,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.472,-0.5158,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.402101039431064,0,-0.4721,5.646,Middle-aged (31-45),Zero balance,Inactive,Retained
634,Germany,Male,43,3,212696.32,1,1,0,115268.86,0,1,High-Balance Single-Product France-Skew Watchlist,-2.2575,-0.1461,0,0,0,0,0,0,1,0,0,1,0,Multivariate only,Normal — Not Flagged,2.1830593965012923,0,-0.512,5.589,Middle-aged (31-45),Above ceiling (>100K),Inactive,Retained
567,France,Male,59,3,0.0,2,1,0,25843.7,1,2,Zero-Balance Multi-Product France-Skew Loyalist,1.098,-2.4062,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.914528464818876,0,-0.5201,10.9,Senior (46-60),Zero balance,Inactive,Churned
539,France,Male,39,3,139153.68,2,1,0,147662.33,0,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,-0.1903,0.0985,1,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.15396347891616,0,-0.4785,5.797,Middle-aged (31-45),Above ceiling (>100K),Inactive,Retained
764,France,Male,41,7,0.0,2,0,0,134878.34,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.4556,0.6017,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.2258476714090278,0,-0.4565,4.255,Middle-aged (31-45),Zero balance,Inactive,Retained
653,France,Female,40,0,0.0,2,1,0,35795.85,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.2926,-1.8891,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.7333154938995745,0,-0.4962,6.216,Middle-aged (31-45),Zero balance,Inactive,Retained
566,Spain,Male,44,5,0.0,2,1,0,66462.79,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.3396,-0.8334,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.2258476714090278,0,-0.4502,3.55,Middle-aged (31-45),Zero balance,Inactive,Retained
714,Germany,Male,29,6,92887.13,1,1,1,69578.49,0,1,High-Balance Single-Product France-Skew Watchlist,-0.6645,0.4745,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,0.9460792562201747,0,-0.4431,2.942,Young adult (18-30),Insured (0-100K),Active,Retained
580,Spain,Female,65,1,0.0,2,0,1,103182.46,0,2,Zero-Balance Multi-Product France-Skew Loyalist,0.9839,-2.3248,-1,0,1,0,0,0,0,1,1,0,2,Univariate only,B: Rare Valid — Statistically Unusual Pattern,2.4866500090266856,0,-0.5399,14.476,Elderly (60+),Zero balance,Active,Retained
548,France,Male,29,5,83442.98,1,0,1,177017.39,0,1,High-Balance Single-Product France-Skew Watchlist,-0.5986,1.2478,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.3376862724663043,0,-0.4745,5.085,Young adult (18-30),Insured (0-100K),Active,Retained
646,Germany,Female,36,6,144773.29,2,1,0,53217.3,0,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,-0.1455,-0.0508,1,2,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.0944496027780877,0,-0.4561,4.308,Middle-aged (31-45),Above ceiling (>100K),Inactive,Retained
622,Germany,Female,52,9,111973.97,1,1,1,162756.29,1,1,High-Balance Single-Product France-Skew Watchlist,-1.1114,0.8802,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.378685672134612,0,-0.4811,6.523,Senior (46-60),Above ceiling (>100K),Active,Churned
706,France,Female,35,8,178032.53,1,0,1,42181.68,0,1,High-Balance Single-Product France-Skew Watchlist,-1.6629,0.4276,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.627499061787654,0,-0.4986,5.496,Middle-aged (31-45),Above ceiling (>100K),Active,Retained
680,France,Male,23,5,140007.19,1,0,1,31714.08,0,1,High-Balance Single-Product France-Skew Watchlist,-1.1532,0.2193,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.518200800427985,0,-0.4841,6.133,Young adult (18-30),Above ceiling (>100K),Active,Retained
698,France,Male,37,5,98400.61,2,0,0,25017.28,0,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,0.3371,-0.6445,1,2,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.3054437569945003,0,-0.4559,3.52,Middle-aged (31-45),Insured (0-100K),Inactive,Retained
581,Spain,Female,46,1,0.0,2,1,0,104272.04,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.2349,-1.3215,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.3875375865624426,0,-0.4813,5.392,Senior (46-60),Zero balance,Inactive,Retained
728,Germany,Male,45,3,108924.33,2,1,0,84300.4,1,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,0.0922,-0.7635,1,2,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,0.8077365626180215,0,-0.4586,3.916,Middle-aged (31-45),Above ceiling (>100K),Inactive,Churned
707,Spain,Female,32,4,132835.56,1,0,0,136877.24,0,1,High-Balance Single-Product France-Skew Watchlist,-1.1923,0.7406,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,0.9115834940401768,0,-0.4359,2.679,Middle-aged (31-45),Above ceiling (>100K),Inactive,Retained
761,France,Female,26,1,0.0,2,1,1,199409.19,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.5339,0.784,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.7270572998535898,0,-0.5333,9.626,Young adult (18-30),Zero balance,Active,Retained
483,Germany,Male,41,1,118334.44,1,0,0,163147.99,1,1,High-Balance Single-Product France-Skew Watchlist,-1.2425,-0.2438,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.73338291873175,0,-0.4996,7.242,Middle-aged (31-45),Above ceiling (>100K),Inactive,Churned
736,Germany,Female,25,9,81732.88,2,1,0,136497.28,0,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,0.792,1.9405,1,2,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.378685672134612,0,-0.4954,5.91,Young adult (18-30),Insured (0-100K),Inactive,Retained
716,Germany,Male,66,5,121411.9,1,0,0,10070.4,1,1,High-Balance Single-Product France-Skew Watchlist,-1.4961,-2.0973,0,0,1,0,0,0,0,0,1,0,1,Univariate only,C: Risk Signal — Disengaged Single-Product Churn,2.5820035997279875,0,-0.5416,13.485,Elderly (60+),Above ceiling (>100K),Inactive,Churned
654,France,Male,32,9,121455.65,1,1,0,190068.53,1,1,High-Balance Single-Product France-Skew Watchlist,-0.9517,2.2474,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.5646325559439744,0,-0.4742,5.967,Middle-aged (31-45),Above ceiling (>100K),Inactive,Churned
649,Spain,Male,20,5,0.0,2,1,1,58309.54,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.6609,0.2946,1,1,0,0,0,0,1,0,0,1,0,Multivariate only,Normal — Not Flagged,1.80426157253189,0,-0.4823,5.943,Young adult (18-30),Zero balance,Active,Retained
649,France,Male,46,5,0.0,2,1,1,76946.6,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.3287,-0.7952,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.2258476714090278,0,-0.4395,3.034,Senior (46-60),Zero balance,Active,Retained
612,France,Female,31,8,117989.76,1,1,1,54129.86,0,1,High-Balance Single-Product France-Skew Watchlist,-0.9462,0.5716,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.03290776479748,0,-0.4458,3.678,Middle-aged (31-45),Above ceiling (>100K),Active,Retained
657,Spain,Male,40,10,0.0,2,1,1,52990.7,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.5121,0.2576,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.7244635794717436,0,-0.4772,5.537,Middle-aged (31-45),Zero balance,Active,Retained
511,France,Female,31,5,137411.29,1,0,1,161854.98,0,1,High-Balance Single-Product France-Skew Watchlist,-1.2363,1.0534,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.443673198823955,0,-0.4735,5.384,Middle-aged (31-45),Above ceiling (>100K),Active,Retained
682,France,Male,61,10,73688.2,1,1,1,172141.33,0,1,High-Balance Single-Product France-Skew Watchlist,-0.7663,0.7169,0,0,0,0,0,0,1,0,0,1,0,Multivariate only,Normal — Not Flagged,2.105235646221479,0,-0.5424,12.382,Elderly (60+),Insured (0-100K),Active,Retained
748,Spain,Male,58,9,122330.7,2,0,1,124429.19,0,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,-0.093,0.2116,1,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.8191748741175744,0,-0.5128,11.363,Senior (46-60),Above ceiling (>100K),Active,Retained
554,Germany,Male,43,5,99906.89,1,0,0,24983.39,0,1,High-Balance Single-Product France-Skew Watchlist,-0.9829,-0.9763,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.3060330702305134,0,-0.4627,3.77,Middle-aged (31-45),Insured (0-100K),Inactive,Retained
794,Spain,Female,28,5,0.0,2,0,1,86699.98,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.5783,0.3155,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.4844643273869715,0,-0.4747,5.031,Young adult (18-30),Zero balance,Active,Retained
807,France,Female,47,9,167664.83,1,0,0,125440.11,1,1,High-Balance Single-Product France-Skew Watchlist,-1.6529,1.0264,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.6189724116298765,1,-0.532,8.114,Senior (46-60),Above ceiling (>100K),Inactive,Churned
594,France,Female,34,7,141525.55,1,0,0,9443.15,0,1,High-Balance Single-Product France-Skew Watchlist,-1.2855,-0.186,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.5762623155187436,0,-0.4816,5.117,Middle-aged (31-45),Above ceiling (>100K),Inactive,Retained
652,Spain,Female,33,3,124832.51,1,1,0,195877.06,0,1,High-Balance Single-Product France-Skew Watchlist,-1.1316,1.0606,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.6656370885724308,0,-0.4737,4.78,Middle-aged (31-45),Above ceiling (>100K),Inactive,Retained
729,France,Female,34,9,132121.71,1,0,1,105409.31,0,1,High-Balance Single-Product France-Skew Watchlist,-1.1024,1.2844,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.378685672134612,0,-0.4565,4.137,Middle-aged (31-45),Above ceiling (>100K),Active,Retained
625,France,Male,39,2,0.0,2,1,0,100403.05,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.353,-0.7782,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.2258476714090278,0,-0.4379,3.063,Middle-aged (31-45),Zero balance,Inactive,Retained
597,Germany,Female,60,0,78539.84,1,0,1,48502.88,0,1,High-Balance Single-Product France-Skew Watchlist,-1.0603,-2.6172,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,2.009882055520177,0,-0.5382,10.729,Senior (46-60),Insured (0-100K),Active,Retained
657,Germany,Female,38,5,123770.46,1,0,0,47019.66,1,1,High-Balance Single-Product France-Skew Watchlist,-1.1664,-0.3657,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,0.922844354286122,0,-0.4247,1.94,Middle-aged (31-45),Above ceiling (>100K),Inactive,Churned
633,France,Male,43,5,0.0,2,1,1,48249.88,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.3609,-0.964,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.2258476714090278,0,-0.4357,3.105,Middle-aged (31-45),Zero balance,Active,Retained
663,Germany,Male,49,7,116150.65,3,1,1,84358.71,1,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,1.2396,-0.3295,-1,2,0,0,0,0,0,1,0,0,1,Neither,C: Risk Signal — Density Outlier + Churned,2.52705661927622,0,-0.5219,14.901,Senior (46-60),Above ceiling (>100K),Active,Churned
535,France,Male,47,0,160729.1,1,0,1,145986.35,0,1,High-Balance Single-Product France-Skew Watchlist,-1.8097,-0.8473,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.7333154938995745,0,-0.5398,7.963,Senior (46-60),Above ceiling (>100K),Active,Retained
702,France,Female,29,10,88378.6,1,1,0,88550.28,0,1,High-Balance Single-Product France-Skew Watchlist,-0.5273,1.5033,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.7244635794717436,0,-0.4882,5.443,Young adult (18-30),Insured (0-100K),Inactive,Retained
712,France,Male,33,2,182888.08,1,1,0,3061.0,0,1,High-Balance Single-Product France-Skew Watchlist,-1.8195,-1.0267,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.7053194900564266,0,-0.5555,7.791,Middle-aged (31-45),Above ceiling (>100K),Inactive,Retained
607,France,Male,31,8,0.0,2,1,1,43196.5,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.5755,0.1561,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.2258476714090278,0,-0.4555,4.442,Middle-aged (31-45),Zero balance,Active,Retained
476,France,Male,37,4,0.0,1,1,1,55775.84,1,2,Zero-Balance Multi-Product France-Skew Loyalist,0.1896,-0.8359,0,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.8058103487086987,0,-0.5126,7.694,Middle-aged (31-45),Zero balance,Active,Churned
748,Spain,Female,23,8,85600.08,1,0,0,134077.71,0,1,High-Balance Single-Product France-Skew Watchlist,-0.4551,1.9089,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.518200800427985,0,-0.4916,6.487,Young adult (18-30),Insured (0-100K),Inactive,Retained
815,France,Male,35,4,0.0,2,0,1,198490.33,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.4849,0.9697,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.7110792426082997,0,-0.5267,7.873,Middle-aged (31-45),Zero balance,Active,Retained
602,France,Male,32,10,0.0,2,1,1,116052.92,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.6149,1.2748,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.7244635794717436,0,-0.4902,5.314,Middle-aged (31-45),Zero balance,Active,Retained
649,Germany,Male,40,4,95001.33,1,0,1,123202.99,0,1,High-Balance Single-Product France-Skew Watchlist,-0.8824,0.0392,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,0.9115834940401768,0,-0.4304,1.197,Middle-aged (31-45),Insured (0-100K),Active,Retained
551,Spain,Male,27,2,113873.22,1,1,1,85129.77,1,1,High-Balance Single-Product France-Skew Watchlist,-0.9838,-0.1643,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.1367864376227783,0,-0.4727,4.949,Young adult (18-30),Above ceiling (>100K),Active,Churned
509,France,Male,30,6,0.0,2,1,0,180598.86,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.5478,1.2203,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.4643667502459403,0,-0.4852,6.656,Young adult (18-30),Zero balance,Inactive,Retained
685,Spain,Male,40,7,74896.92,1,1,0,198694.2,0,1,High-Balance Single-Product France-Skew Watchlist,-0.5707,1.4847,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.7146243381947848,0,-0.4845,4.69,Middle-aged (31-45),Insured (0-100K),Inactive,Retained
536,France,Female,22,5,89492.62,1,0,0,42934.43,0,1,High-Balance Single-Product France-Skew Watchlist,-0.5965,0.2195,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.613554391129287,0,-0.489,6.932,Young adult (18-30),Insured (0-100K),Inactive,Retained
711,Spain,Male,38,3,128718.78,1,0,0,114793.45,0,1,High-Balance Single-Product France-Skew Watchlist,-1.2474,0.0053,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,0.9115834940401768,0,-0.4332,2.107,Middle-aged (31-45),Above ceiling (>100K),Inactive,Retained
761,Spain,Male,27,8,0.0,2,1,0,63297.7,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.6537,0.7412,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.2258476714090278,0,-0.4725,5.738,Young adult (18-30),Zero balance,Inactive,Retained
535,France,Female,49,3,0.0,1,0,0,61820.41,1,2,Zero-Balance Multi-Product France-Skew Loyalist,0.0169,-1.4789,0,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.2258476714090278,0,-0.5009,7.365,Senior (46-60),Zero balance,Inactive,Churned
566,Germany,Male,22,7,144954.75,2,1,0,102246.0,0,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,0.0483,1.2945,1,2,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.613554391129287,0,-0.5087,7.623,Young adult (18-30),Above ceiling (>100K),Inactive,Retained
620,Spain,Male,21,9,0.0,2,0,0,154882.79,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.7362,2.0828,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.7089079818305883,0,-0.4983,7.752,Young adult (18-30),Zero balance,Inactive,Retained
837,Germany,Male,37,6,94001.61,2,1,0,140723.05,0,0,High-Balance Multi-Product Germany-Skew Mixed-Risk,0.4519,0.897,1,2,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.929375682959657,0,-0.4973,5.73,Middle-aged (31-45),Insured (0-100K),Inactive,Retained
685,France,Female,40,7,0.0,1,1,0,72852.74,1,2,Zero-Balance Multi-Product France-Skew Loyalist,0.2508,0.0187,0,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.2258476714090278,0,-0.4532,4.629,Middle-aged (31-45),Zero balance,Inactive,Churned
673,France,Male,65,0,0.0,1,1,1,85733.33,0,2,Zero-Balance Multi-Product France-Skew Loyalist,-0.2222,-2.5404,0,0,1,0,1,0,0,0,1,1,2,Both families,B: Rare Valid — Statistically Unusual Pattern,2.4866500090266856,0,-0.5808,15.803,Elderly (60+),Zero balance,Active,Retained
638,France,Male,24,1,0.0,2,0,1,162597.15,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.5289,0.383,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.422847209726683,0,-0.4887,7.138,Young adult (18-30),Zero balance,Active,Retained
614,France,Male,46,4,0.0,1,1,0,74379.57,1,2,Zero-Balance Multi-Product France-Skew Loyalist,0.0977,-0.9238,0,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.2258476714090278,0,-0.473,4.882,Senior (46-60),Zero balance,Inactive,Churned
626,France,Female,44,2,0.0,1,0,1,173117.22,1,2,Zero-Balance Multi-Product France-Skew Loyalist,0.0894,-0.2207,0,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.2698662133426486,0,-0.4898,7.058,Middle-aged (31-45),Zero balance,Active,Churned
834,Spain,Male,38,8,0.0,2,1,1,66485.26,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.5244,0.2482,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.898335355826679,0,-0.4938,6.845,Middle-aged (31-45),Zero balance,Active,Retained
691,France,Male,24,6,0.0,2,1,1,92811.2,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.6423,0.6979,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.422847209726683,0,-0.4571,4.145,Young adult (18-30),Zero balance,Active,Retained
706,Spain,Male,38,8,0.0,2,0,1,46635.11,0,2,Zero-Balance Multi-Product France-Skew Loyalist,1.4951,-0.0765,1,1,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.2258476714090278,0,-0.4454,4.039,Middle-aged (31-45),Zero balance,Active,Retained
633,France,Male,37,7,141546.35,1,1,1,124830.11,0,1,High-Balance Single-Product France-Skew Watchlist,-1.2959,0.8824,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.042731084217341,0,-0.4424,2.198,Middle-aged (31-45),Above ceiling (>100K),Active,Retained
644,Germany,Female,32,8,141528.88,1,1,1,167087.34,1,1,High-Balance Single-Product France-Skew Watchlist,-1.2023,1.7871,0,0,0,0,0,0,0,0,0,0,0,Neither,Normal — Not Flagged,1.1650126253942903,1,-0.4572,4.451,Middle-aged (31-45),Above ceiling (>100K),Active,Churned
