antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"Active, France, MedSal",HasCard,0.0691,0.7055,0.0512,0.7409551374819103,1.0502553330714532,0.0024499500000000063,1.136868715083799,0.05140249859007425
"France, NoCard",Retained,0.1471,0.7963,0.123,0.8361658735554044,1.0500638874235897,0.005864269999999991,1.2433307053941902,0.05589986149597682
"Active, NoCard",Retained,0.1544,0.7963,0.1291,0.8361398963730569,1.0500312650672572,0.006151279999999981,1.2431335968379436,0.05634745164654197
"Adult, Prod=2, Retained",France,0.208,0.5014,0.1095,0.5264423076923077,1.0499447700285356,0.005208800000000013,1.0528812182741119,0.06006180526728487
"HasCard, Retained, VeryHighSal",France,0.1364,0.5014,0.0718,0.5263929618768329,1.0498463539625709,0.003409040000000016,1.052771517027864,0.054978769960817256
"Fair, France, HasCard",Retained,0.1164,0.7963,0.0973,0.8359106529209621,1.0497433792803743,0.004610679999999992,1.2413968586387427,0.05362859683151743
"MedSal, Zero",Active,0.0921,0.5151,0.0498,0.5407166123778501,1.0497313383378957,0.002359289999999993,1.0557751773049644,0.052181188682475094
"France, Good, Zero",Active,0.059,0.5151,0.0319,0.5406779661016949,1.049656311593273,0.0015090999999999993,1.0556863468634687,0.050273336908977624
"High, Retained, Youth",Active,0.0627,0.5151,0.0339,0.5406698564593301,1.0496405677719474,0.0016032299999999972,1.0556677083333332,0.050456545774012825
"Adult, High","HasCard, Retained",0.1697,0.5631,0.1003,0.5910430170889805,1.0496235430456056,0.004741930000000005,1.0683275216138328,0.056940223530300406
"Adult, High, Poor",Retained,0.0408,0.7963,0.0341,0.8357843137254901,1.0495847214937712,0.0016109599999999946,1.2404417910447754,0.049251698018143004
"Prod=2, Retained",France,0.4242,0.5014,0.2232,0.5261669024045261,1.0493954974162867,0.010506120000000008,1.0522692537313434,0.08174788139549655
"France, VeryGood",Active,0.0605,0.5151,0.0327,0.540495867768595,1.049302791241691,0.0015364500000000017,1.0552679856115108,0.050011962248121496
"Inactive, Poor",Prod=1,0.1211,0.5084,0.0646,0.5334434351775392,1.0492593138818633,0.0030327600000000093,1.053677168141593,0.0534153478507297
"France, High, MedSal",Retained,0.0389,0.7963,0.0325,0.8354755784061697,1.0491970091751472,0.0015239300000000032,1.2381140625000002,0.0487880073313432
"Adult, LowSal",France,0.1086,0.5014,0.0571,0.5257826887661141,1.0486292157281893,0.0026479600000000048,1.0514166990291263,0.052023873188714834
"Active, Adult, Germany",Retained,0.0515,0.7963,0.043,0.8349514563106796,1.0485388123956794,0.0019905500000000007,1.2341823529411762,0.04880533522943205
"Adult, Good, Inactive",Retained,0.0521,0.7963,0.0435,0.8349328214971209,1.0485154106456371,0.002012769999999997,1.2340430232558137,0.0488137722466965
"Adult, High, Prod=1",Retained,0.1096,0.7963,0.0915,0.8348540145985401,1.0484164443030768,0.0042255199999999965,1.2334541436464088,0.051864944348705526
"France, Good, HasCard",Active,0.0863,0.5151,0.0466,0.5399768250289687,1.0482951369228668,0.002146870000000002,1.054077329974811,0.05042155157471795
"Germany, Inactive, Prod=2",Retained,0.0472,0.7963,0.0394,0.8347457627118644,1.048280500705594,0.0018146399999999993,1.2326461538461537,0.048338426523801596
"Fair, Retained, VeryHighSal",Active,0.0641,0.5151,0.0346,0.5397815912636504,1.0479161158292574,0.0015820899999999943,1.053630169491525,0.048856869867155
"NoCard, Prod=2, Retained",Active,0.1232,0.5151,0.0665,0.5397727272727273,1.0478989075378127,0.003039680000000003,1.0536098765432098,0.052132155205532126
"Prod=1, VeryHigh",Inactive,0.062,0.4849,0.0315,0.5080645161290323,1.0477717387688847,0.001436200000000002,1.047088524590164,0.04860730361796468
"Good, Prod=2, Retained",France,0.1028,0.5014,0.054,0.5252918287937743,1.0476502369241611,0.0024560799999999994,1.0503295081967214,0.05069434124271394
"Fair, HasCard, Middle",Prod=1,0.0569,0.5084,0.0303,0.5325131810193322,1.0474295456713851,0.0013720400000000015,1.0515804511278197,0.04801383542022959
"France, HasCard, VeryHighSal",Retained,0.0861,0.7963,0.0718,0.8339140534262486,1.0472360334374589,0.00323857000000001,1.2264734265734267,0.049354887575090045
"Good, Prod=2",Active,0.1116,0.5151,0.0602,0.539426523297491,1.0472267973160376,0.002714839999999996,1.0528178988326846,0.0507620553430632
"Adult, HasCard, High",Retained,0.1203,0.7963,0.1003,0.8337489609310058,1.047028708942617,0.004505109999999993,1.2252554999999998,0.0510587142743645
"France, Prod=1, VeryHighSal",Inactive,0.0591,0.4849,0.03,0.5076142131979695,1.0468430876427501,0.0013424099999999987,1.0461309278350515,0.047557657561908766
"Adult, France, HasCard",Inactive,0.1645,0.4849,0.0835,0.5075987841945289,1.046811268703916,0.0037339499999999998,1.0460981481481482,0.05352239864973822
"Active, Youth",France,0.1006,0.5014,0.0528,0.5248508946322068,1.0467708309377879,0.002359160000000006,1.0493548117154814,0.04967874205699435
"Adult, Germany, High",HasCard,0.0665,0.7055,0.0491,0.7383458646616541,1.046556859903124,0.0021842499999999918,1.125531609195402,0.04765478669614915
"Active, Fair, Prod=2",France,0.0829,0.5014,0.0435,0.5247285886610373,1.0465269019964847,0.001933940000000002,1.049084771573604,0.04847714622679942
"Adult, Fair",Inactive,0.1476,0.4849,0.0749,0.5074525745257452,1.046509743299124,0.003328759999999986,1.045787620357634,0.052138343068405084
"Adult, Good, Prod=1",Retained,0.0498,0.7963,0.0415,0.8333333333333335,1.0465067604336726,0.0018442600000000073,1.222200000000001,0.046769101241844004
"Active, MedSal, Prod=1",Retained,0.0648,0.7963,0.054,0.8333333333333334,1.0465067604336724,0.0023997600000000008,1.2222000000000002,0.04751924721984604
"LowSal, Medium",Retained,0.036,0.7963,0.03,0.8333333333333334,1.0465067604336724,0.0013331999999999997,1.2222000000000002,0.046099585062240656
Spain,Retained,0.2477,0.7963,0.2064,0.8332660476382721,1.046422262511958,0.00915648999999999,1.2217067796610166,0.05896961205275391
"Active, Fair, MedSal",HasCard,0.0424,0.7055,0.0313,0.7382075471698114,1.0463608039260262,0.0013868000000000005,1.1249369369369373,0.04626849338468644
"Active, NoCard, Prod=2",France,0.0711,0.5014,0.0373,0.5246132208157525,1.0462968105619317,0.0016504600000000064,1.048830177514793,0.04763511397637456
"Fair, Germany, Prod=1",HasCard,0.0458,0.7055,0.0338,0.7379912663755458,1.0460542400787325,0.0014880999999999922,1.124008333333333,0.04613983150171315
"High, Prod=1, VeryHighSal",Inactive,0.0623,0.4849,0.0316,0.507223113964687,1.04603653117073,0.0013907300000000032,1.045300651465798,0.04693445988906343
"France, HasCard, Prod=2",Active,0.1663,0.5151,0.0896,0.5387853277209862,1.0459819990700567,0.003938869999999997,1.0513542372881357,0.052729522224506886
"Fair, Prod=2, Zero",Active,0.0865,0.5151,0.0466,0.538728323699422,1.0458713331380742,0.0020438500000000068,1.0512243107769426,0.04801252551733551
"Adult, VeryHighSal",Inactive,0.1053,0.4849,0.0534,0.5071225071225072,1.045829051603438,0.00234003,1.0450872832369944,0.04897818991489206
"France, HasCard, HighSal",Retained,0.0879,0.7963,0.0732,0.8327645051194539,1.045792421348052,0.0032052299999999895,1.2180428571428568,0.048007121019588934
"Middle, Prod=1, Retained",Active,0.0698,0.5151,0.0376,0.5386819484240688,1.0457813015415818,0.001646019999999998,1.0511186335403728,0.04706205940612171
"Active, Poor","HasCard, Retained",0.1182,0.5631,0.0696,0.5888324873096447,1.04569789967971,0.003041579999999988,1.0625839506172838,0.0495587004637847
"Adult, Fair, HasCard",Inactive,0.1065,0.4849,0.054,0.5070422535211268,1.045663546135547,0.0023581500000000033,1.0449171428571429,0.0488745880743643
"Adult, France, Prod=2",Inactive,0.114,0.4849,0.0578,0.507017543859649,1.0456125878730647,0.002521399999999993,1.044864768683274,0.049235708092824036
"Prod=2, Retained, Zero",Active,0.2514,0.5151,0.1354,0.5385839299920445,1.045591011438642,0.005903859999999983,1.0508953448275862,0.058246195458504166
"Active, Prod=2, Retained",France,0.231,0.5014,0.1211,0.5242424242424242,1.0455572880782293,0.005276600000000006,1.0480127388535032,0.056660928914512576
"Germany, HasCard",Prod=1,0.1791,0.5084,0.0952,0.5315466219988834,1.0455283674250264,0.0041455600000000065,1.0494107270560193,0.05304641042676063
"Medium, Prod=1",Active,0.0973,0.5151,0.0524,0.538540596094553,1.045506884283737,0.0022807700000000014,1.0507966592427618,0.048217730185186616
"Active, HasCard, Youth",France,0.0708,0.5014,0.0371,0.5240112994350282,1.045096329148441,0.001600880000000006,1.0475038575667657,0.046438231072609366
"Active, Adult, Zero",HasCard,0.0803,0.7055,0.0592,0.7372353673723537,1.044982802795682,0.0025483500000000048,1.1207748815165879,0.046804884965426535
"LowSal, Retained, Zero",Active,0.0797,0.5151,0.0429,0.5382685069008784,1.0449786583204783,0.001846530000000006,1.050177445652174,0.046770245944428426
"HasCard, Prod=2, Retained",France,0.301,0.5014,0.1577,0.5239202657807309,1.0449147702048882,0.0067786000000000235,1.0473035589672017,0.06149377269638774
"NoCard, Prod=1, Retained",France,0.1088,0.5014,0.057,0.5238970588235294,1.0448684858865767,0.0024476800000000076,1.0472525096525098,0.048184194777788424
"France, NoCard, Retained",Active,0.123,0.5151,0.0662,0.5382113821138211,1.044867757937917,0.0028426999999999897,1.0500475352112677,0.04896361187376613
"Fair, HasCard, Prod=1",Inactive,0.1206,0.4849,0.0611,0.5066334991708126,1.0448205798531915,0.0026210600000000014,1.0440514285714284,0.04878084186994037
"Fair, France, Retained",Active,0.1375,0.5151,0.074,0.5381818181818181,1.04481036338928,0.003173749999999989,1.0499803149606297,0.049725812769290854
"NoCard, Prod=2",France,0.1344,0.5014,0.0704,0.5238095238095238,1.0446939046859272,0.0030118400000000156,1.04706,0.049424466476222735
"Fair, High, Prod=1",Inactive,0.0839,0.4849,0.0425,0.5065554231227652,1.0446595651119102,0.0018168900000000016,1.043886231884058,0.04666559648638413
"Germany, MedSal",Inactive,0.0616,0.4849,0.0312,0.5064935064935064,1.0445318756310713,0.001330159999999997,1.0437552631578946,0.04543194089229884
"Germany, High, HighSal",HasCard,0.0418,0.7055,0.0308,0.736842105263158,1.0444253795367229,0.0013101000000000015,1.1191000000000002,0.04439126934430634
"Active, Middle, Zero",Retained,0.038,0.7963,0.0316,0.8315789473684212,1.0443035883064438,0.0013406000000000043,1.209468750000001,0.044099844732756265
"Adult, Prod=1",Retained,0.2178,0.7963,0.1811,0.8314967860422406,1.0442004094464907,0.007665860000000024,1.2088790190735699,0.054115867110011845
"France, LowSal, Retained",Active,0.1045,0.5151,0.0562,0.5377990430622009,1.044067255022716,0.0023720500000000005,1.0491107660455485,0.04713265815038022
"HasCard, MedSal, Prod=2",France,0.0812,0.5014,0.0425,0.5233990147783252,1.0438751790552956,0.001786320000000008,1.046158139534884,0.04574560167994078
"Adult, NoCard, Retained",Inactive,0.1136,0.4849,0.0575,0.5061619718309859,1.0438481580346173,0.0024153599999999983,1.0430545454545455,0.04738973473552029
"HasCard, Poor, Spain",Retained,0.0385,0.7963,0.032,0.8311688311688312,1.0437885610559228,0.001342450000000002,1.2065307692307696,0.04363137025481026
"France, VeryHighSal",Inactive,0.1227,0.4849,0.0621,0.5061124694376529,1.0437460701952008,0.0026027700000000042,1.04295,0.04777449035275675
"France, Poor",Inactive,0.1231,0.4849,0.0623,0.5060926076360682,1.0437051095814978,0.002608810000000003,1.0429080592105262,0.04775340389051104
Poor,Inactive,0.2393,0.4849,0.1211,0.506059339740911,1.0436365018373088,0.005063429999999994,1.0428378172588832,0.05496512892803647
"Adult, HighSal, Prod=1",Retained,0.0562,0.7963,0.0467,0.8309608540925266,1.0435273817562811,0.0019479399999999952,1.205046315789473,0.04419556823683735
"Good, HasCard, High",Active,0.0627,0.5151,0.0337,0.5374800637958532,1.0434479980505789,0.0014032299999999984,1.0483872413793103,0.044424274409005426
"France, HasCard, High",Retained,0.1023,0.7963,0.085,0.83088954056696,1.043437825652342,0.0035385100000000086,1.2045381502890176,0.04637354284478647
"France, HasCard, Poor",Prod=1,0.0854,0.5084,0.0453,0.5304449648711943,1.0433614572604137,0.001882639999999998,1.0469486284289276,0.045439953967258584
"High, Inactive, Prod=2",Retained,0.0526,0.7963,0.0437,0.8307984790874525,1.0433234699076386,0.001814620000000003,1.2038898876404498,0.043829939968184704
"Adult, HasCard, Prod=1",France,0.1537,0.5014,0.0804,0.5230969420949902,1.043272720572378,0.0033348200000000022,1.0454954979536153,0.04901082440803194
"Adult, High, MedSal",Retained,0.0449,0.7963,0.0373,0.8307349665924275,1.0432437104011396,0.0015461299999999997,1.2034381578947362,0.043399860155288815
"Active, Medium","HasCard, Retained",0.0795,0.5631,0.0467,0.5874213836477987,1.0431919439669661,0.0019335499999999922,1.058949695121951,0.04497951141440429
"Adult, HasCard, Prod=2",France,0.1568,0.5014,0.082,0.5229591836734694,1.0429979730224759,0.003380480000000019,1.0451935828877006,0.04889156291942454
"Inactive, NoCard, Prod=2",France,0.0633,0.5014,0.0331,0.5229067930489731,1.0428934843417894,0.0013613800000000023,1.04507880794702,0.043908727592560835
"HighSal, Retained, Zero",Active,0.078,0.5151,0.0419,0.5371794871794872,1.0428644674422194,0.0017222000000000001,1.0477063711911356,0.04457985390274334
"HasCard, Youth",France,0.14,0.5014,0.0732,0.5228571428571428,1.0427944612228617,0.0030040000000000067,1.0449700598802394,0.0477188969373492
"Retained, VeryHighSal",France,0.1928,0.5014,0.1008,0.5228215767634855,1.0427235276495523,0.004130080000000008,1.0448921739130437,0.05075943492692759
"Active, Adult, MedSal",HasCard,0.0571,0.7055,0.042,0.7355516637478109,1.042596263285345,0.0017159500000000008,1.1136390728476822,0.04333010115701814
"Fair, LowSal",Prod=1,0.0849,0.5084,0.045,0.5300353356890459,1.0425557350295946,0.0018368399999999993,1.0460360902255639,0.044605689724255985
"Adult, Inactive, NoCard",France,0.066,0.5014,0.0345,0.5227272727272727,1.042535446205171,0.001407600000000002,1.0446857142857144,0.04368308351177736
"France, HighSal, Prod=1",Inactive,0.0643,0.4849,0.0325,0.505443234836703,1.0423659204716498,0.0013209300000000049,1.041538679245283,0.043436999038153415
"Active, Adult, Retained",France,0.2011,0.5014,0.1051,0.5226255594231726,1.0423325876010623,0.004268460000000002,1.044463125,0.05083655106646998
"Adult, Good, Prod=2",HasCard,0.0529,0.7055,0.0389,0.7353497164461247,1.0423100162241314,0.0015790499999999916,1.1127892857142854,0.04285982999381936
"France, Medium",Retained,0.0647,0.7963,0.0537,0.8299845440494591,1.0423013236838616,0.0021793900000000033,1.198126363636364,0.04339200658787426
"HighSal, Spain",Retained,0.0647,0.7963,0.0537,0.8299845440494591,1.0423013236838616,0.0021793900000000033,1.198126363636364,0.04339200658787426
"Prod=2, VeryHighSal",France,0.115,0.5014,0.0601,0.5226086956521739,1.042298954232497,0.0024390000000000037,1.044426229508197,0.04585577709467279
"HighSal, Inactive, Retained",France,0.0907,0.5014,0.0474,0.5226019845644984,1.0422855695343007,0.0019230199999999975,1.044411547344111,0.04461678455305485
"Adult, Prod=1",France,0.2178,0.5014,0.1138,0.5224977043158862,1.04207759137592,0.004595080000000015,1.0441834615384618,0.05162178327182283
"Adult, Prod=2",France,0.2182,0.5014,0.114,0.5224564619615032,1.041995336979464,0.004594520000000005,1.0440932821497122,0.05155130086664607
"Germany, Youth",HasCard,0.0453,0.7055,0.0333,0.7350993377483445,1.0419551208339397,0.0013408500000000045,1.1117375000000003,0.04217635463052886
"Middle, NoCard",Prod=1,0.0708,0.5084,0.0375,0.5296610169491525,1.0418194668551386,0.0015052799999999977,1.0452036036036034,0.043199311235471306
"High, LowSal, Prod=1",Active,0.0628,0.5151,0.0337,0.5366242038216561,1.0417864566524093,0.0013517200000000007,1.0464508591065294,0.0427981068679861
"HasCard, Prod=2, Zero",Active,0.1858,0.5151,0.0997,0.5365984930032293,1.041736542425217,0.0039944199999999985,1.0463927990708477,0.04920706605200025
"Active, MedSal, Zero",HasCard,0.0498,0.7055,0.0366,0.7349397590361446,1.0417289284707931,0.001466100000000005,1.111068181818182,0.042156784939150135
"MedSal, Prod=2",Active,0.115,0.5151,0.0617,0.5365217391304348,1.0415875347125505,0.0024634999999999935,1.0462195121951219,0.04511532932267475
"Active, HighSal, Prod=2",France,0.063,0.5014,0.0329,0.5222222222222221,1.0415281655808182,0.0013118000000000019,1.043581395348837,0.04255319148936176
"Adult, HasCard, Zero",Inactive,0.1196,0.4849,0.0604,0.5050167224080268,1.0414863320437755,0.0024059600000000056,1.0406412162162162,0.04524508727219125
"France, High, VeryHighSal",Retained,0.0375,0.7963,0.0311,0.8293333333333334,1.0414835279835908,0.0012387500000000003,1.1935546875000003,0.04138305424479059
"Fair, France, HighSal",Retained,0.041,0.7963,0.034,0.8292682926829269,1.0414018494071668,0.0013516999999999973,1.1931000000000005,0.04145556032632022
"France, Good",Active,0.1223,0.5151,0.0656,0.5363859362224039,1.0413238909384661,0.0026032700000000047,1.0459130511463846,0.045213619576665254
"France, High, Retained",Active,0.1238,0.5151,0.0664,0.5363489499192245,1.0412520868165882,0.00263062,1.0458296167247387,0.04521544291752722
"Adult, HighSal, Retained",France,0.1,0.5014,0.0522,0.522,1.0410849621061031,0.0020600000000000063,1.0430962343096235,0.043848446147296855
"HasCard, HighSal, Inactive",Prod=1,0.0888,0.5084,0.047,0.5292792792792792,1.041068605978126,0.001854080000000001,1.044355980861244,0.04329292212280278
"Poor, Retained",Active,0.1863,0.5151,0.0999,0.5362318840579711,1.0410248185943916,0.003936870000000009,1.045565625,0.04843075839757675
"LowSal, Zero",HasCard,0.0915,0.7055,0.0672,0.7344262295081967,1.0410010340300448,0.0026467499999999894,1.1089197530864197,0.04335295620724883
"HasCard, MedSal",France,0.1799,0.5014,0.0939,0.5219566425792106,1.0409984893881346,0.0036981400000000025,1.0430016279069767,0.048023183229557606
"HighSal, Inactive",Prod=1,0.1232,0.5084,0.0652,0.5292207792207791,1.0409535389865838,0.00256511999999999,1.0442262068965515,0.04487035958980772
